POLIGONO EL CAMPILLO, 5 A;48500;Abanto y Ciervana;ES;1,8684;0;0;DISTRIBUCIONES JOSEBA ANAIAK,S.L.
P.I.ERLETXE, PLAT.E MANZ.2 NAVE 15;48960;Galdácano;ES;0;18,0125;0;ENTRENA E HIJOS,S.A.
BARRIO SAN AGUSTIN, S/N;48230;Elorrio;ES;-0,22702;0;0;EROSKI S. COOP.
EDORTZA ETORVIDEA;48270;Markina;ES;3,3915;0,64014;6,93;EUSKITZE,S.L.
P.I. BERRETEAGA;48150;Sondika;ES;12,06262;22,66744;0;EUSKODIS,S.L.U.
C/ IBERRE, EDIFICIO 5 - NAVE 4 BIS;48150;Sondika;ES;0,53892;0,9846;0;EXCLUSIVAS P.G.S.L.
C/ DECEAGA, 6;48002;Bilbao;ES;12,51973;6,26221;1,655;FABRICACION Y MONTAJE DE TOLDOS Y TERRAZAS S.L
CL OLLARETXE 29-31;48990;Getxo-Algorta;ES;4,81931;4,09;0;FERNANDEZ TARTILAN, BEGOÑA
CL GOIKO IBARRA, 39;48300;Gernika-Lumo;ES;0,5391;0;0;GARCIA SOBRINO, ANDONI
C/ Ribera, 20;48005;Bilbao;ES;0;0,0228;0,111;GOMEZ ARSUAGA, ALBERTO
GRAN VIA LOPEZ DE HARO, 40B 4ºC;48009;Bilbao;ES;37,70202;7,83984;6,6205;GRUPO NORTE DE DISTRIBUCION 2007,S.L.
CL INDUSTRIA, 5;48300;Gernika-Lumo;ES;0;0;0;HNOS. ELGUEZABAL AUSOKOA
CTRA. SAN VICENTE, 13;48510;Trapagarán;ES;0;0;0,006;IMPRENTA GARCINUÑO, S.L.
GRAN VIA DON DIEGO LOPEZ DE HARO, 2 -,8 IZQ;48001;Bilbao;ES;0;0;0,771;KATEGORA INVESMENTS, S.L.
AUTONOMIA, 54 1º IZDA;48012;Bilbao;ES;-0,0115;0;0;KOSBIONA, S.L.
CL GRAN VIA, 17 PLANTA 4, DPTO.402;48001;Bilbao;ES;28,50142;13,428;30,5856;LA SALVE COMERCIALIZADORA,S.L.
MAZARREDO 35 4ºC;48009;Bilbao;ES;0;1,6698;0;LAZARO ESTUDIO S.L
Belostikale, 25;48005;Bilbao;ES;0;0,06;0;LEOZ MURGA, MªLOURDES
AVDA DE LA LIBERTAD, 43 8B;48901;Barakaldo;ES;13,69918;17,818;0;LOGISTIKA ETA BANAKETAREN AMETSA,S.L.
CAMINO IBARZURI, 19 2º;48004;Bilbao;ES;7,695;0;0;MIKELDI REGALO PUBLICITARIO, S.L.L.
POLIGONO INDUST ARTUNDUAGA PAB 27 - 28- 29;48970;Basauri;ES;5,75984;0;0;MONTAJES E INSTALACIONES NORSOMBRA, SLL
JUAN BAUTISTA URIARTE, 7;48960;Galdácano;ES;0;-0,00795;0;MOTILA LOPEZ, PABLO CASIMIRO
CL GRAN VIA, 18 BAJO;48460;Orduña;ES;0;3,5965;0;OLABUENAGA VERGARA, J.ANGEL
CL RIBERA DE ERANDIO, 8;48950;Erandio;ES;0,5814;0;0,55746;ONN ARQUITECTURA INTERIOR S.L.
POLIGONO USILA;48490;Miravalles;ES;78,01447;52,84811;1,03588;OPEN TERRAZING, S.L.
C/ LAS MERCEDES, 8 - ENTREPLANTA D;48930;Getxo-Las Arenas;ES;5,0175;0;0;PANIFICADORA LA MANON, S.L.
PRIM, 28 BAJO;48006;Bilbao;ES;0,61296;0,384;0,444;PARAGUERIA BILBAINA, S.A.
POL.IND.MEINVER, CL ETXEZARRE, 4;48170;Zamudio;ES;31,21011;14,99616;7,227;PATXI COOP,S.C.
GORDONIZ, 5;48010;Bilbao;ES;0,3008;0;0;PEREZ MARDONES, CARLA
DR. JOSE ZALDUA, 21 5º izda - telf. 652736332;48920;Portugalete;ES;0;0,008;0;PITA CASTRESANA, JENNIFER
BARRIO ATXUKARRO, PABELLON 6;48480;Arrigorriaga;ES;13,5891;5,976;0;REBECA S.C.L
CALLE SANTIAGO ZABALA,7,ATICO;48930;Getxo-Las Arenas;ES;0;0,34054;0;REDONDO ARECHAGA ISRAEL
MEDINA DE POMAR, 1 LONJA;48012;Bilbao;ES;1,34634;0,599;0;REYMAN ELECTROBOMBAS,S.L.
AVDA. LIBERTAD, 60 - LOCAL;48901;Barakaldo;ES;9,76561;0;0;RODRIGUEZ AZKORRA, MANUEL
Kanpatorrosteta, 3;48200;Durango;ES;-0,04239;0,16762;0,16245;RODRIGUEZ GOMEZ, PEDRO
SANTA EULALIA 17, 1 IZQ;48980;Santurtzi;ES;0;2,1425;2,765;SANCHEZ BLAZQUEZ, JORGE
C/ ITURRIONDO, 10 - 3º IZQ;48940;Leioa;ES;0;0,3395;0,768;SANDRA VERGARA ARQUITECTURA E INTERIORISMO S.L.
BEKOIBARRA, 25 PAB. 8-14;48300;Gernika-Lumo;ES;0,15695;0;0;SDAD COOP AGRICOLA GANADERA SAN ISIDRO
CL SANTA EULALIA, 45 1ºB;48980;Santurtzi;ES;0;0,8229;1,7305;SERNA GONZÁLEZ, IÑAKI
C/ DIPUTACIÓN, 8;48008;Bilbao;ES;0;3,17;0;STUDIO ABASTER, S.L
CL ORTUZAR, 1;48213;Izurtza;ES;8,76498;27,09007;14,1855;SUMINISTROS AZKONIZAGA,S.L.
CL MEDICO ANTONIO EGUILUZ, 19;48004;Bilbao;ES;1,21578;0;5,543;SUMINISTROS HOGAR-HOTEL,S.A.
TXORIERRI ETORBIDEA,20;48180;Loiu- Bizcaia;ES;0,83124;0,0975;0;TOLDOS ARRANZ, S.L.
Bº ZUBIETE, 42;48192;Gordexola;ES;0,43356;0;0;TOLDOS Y CORTINAS TECNICAS DEL NORTE, S.L.
CL ELEIZALDE, 8;48380;Aulesti;ES;0;20,3386;3,456;TOLOÑO MENDI BANAKETAK,S.L.
BIZKAIA ARETOA - ABANDOIBARRA, 3 ;48009;Bilbao;ES;0;0,1216;0;UTE TRAMANKULU GRAFIKOAK, S.L. - CLAN KILROY
ABRRIO CARRAL, 55;48190;Sopuerta;ES;0;2,805;0;VEGAME S.L
SAN PEDRO Z/G, POL. VALET Z/G;48340;Amorebieta;ES;23,74737;72,8082;4,6165;VINOS AGIRRE S.L.
GOIKO IBARRA, 19;48300;Gernika-Lumo;ES;4,0014;0;5,175;VINOS EMBOTELLADOS DEL NORTE,S.A.
BARRIO OLARREAGA S/N;48250;Zaldibar;ES;35,07869;27,578;5;VINOS SOLERA EIBARRESA,S.A.
C/ URIBITARTE, 18-2º;48001;Bilbao;ES;0,79954;0;0;ZORROZUA Y ASOCIADOS, S.L.
BARRIO ARTEAGOITI, 14;48970;Basauri;ES;4,40271;3,571;0,852;ZURRUT EDARIAK 2004,S.L.
#N/A;#N/A;#N/A;#N/A;244,18181;266,0647;58,05358;Burgos
AVDA.BURGOS, 75;09240;Briviesca;ES;2,90352;0;0;ALMACEN DE BEBIDAS SOLAS,SL.
CALLEJA Y ZURITA, 1;09001;Burgos;ES;0;0;0,83717;BARRIUSO DE PEDRO, BLANCA JIMENA
POL.IND.VEGA DE SANTA CECILIA, 54-56;09340;Lerma;ES;8,14799;7,414;2,675;BEBIDAS A.MARTIN,S.L.
CL LA ESTACION S/N;09574;Santelices de Val;ES;24,30079;12,6245;6,299;BODEGAS JUAN JOSE ENTRENA,S.A.
CL MERINDAD DE SOTOCUEVA,PARC. 56;09001;Burgos;ES;32,28164;17,6168;0;BURGODIST,S.L.
POL. IND.-AVDA. PORTUGAL, 68;09400;Aranda de Duero;ES;0,9;13,2214;0;CARLOS DE PEDRO MANSO, S.A.
POL.LAS MERINDADES;09550;Villarcayo;ES;3,3378;2,3052;0;CASTILLO PEREDA,S.L.
SENDIN, 36-37;09400;Aranda de Duero;ES;2,0178;0;0;COCAN ARANDA,S.L.
CALLE MONTES DE OCA,11;09001;Burgos;ES;8,12975;27,06835;2,22466;COMERCIAL BURGALESA DE DISTRIBUCION,S.L.
#N/A;#N/A;#N/A;#N/A;4,55;0;0;COMERCIAL MAVIC
ASTURIAS Nº1;09400;Aranda de Duero;ES;0;5,966;0;COMERCIAL MAVIC, S.L
AVDA DE BURGOS, 3;09500;Medina de Pomar;ES;1,64458;0;0;DEL CERRO SANTAMARIA, GUILLERMO
C/ LA DOVERS Nº 25;09001;Burgos;ES;11,28111;7,9837;0;DISTRIBUCIONES BURNOVA,S.L.
POL. IND. MERINDADES;09550;Villarcayo;ES;8,42532;3,186;0;DISTRIBUCIONES DIEZ PARENTE,S.L.
TRAVESIA SAN MIGUEL S/N;09244;Busto de Bureba;ES;3,17532;3,5625;4,276;DISTRIBUCIONES Y BEBIDAS CAPILLAS,S.L.
CARRETERA LOGROÑO - VIGO KM 105;09199;Castañares;ES;3,81558;11,3114;4,865;EXCLUSIVAS REYCAS,S.L.
AVDA MENCIA DE VELASCO, 44;09240;Briviesca;ES;6,5936;35,2672;0;EXCLUSIVAS VIADAS,S.L.
POLIGONO SANTA CECILIA;09340;Lerma;ES;0;6,3802;3,2475;GODRES DISTRIBUCIONES,S.L.
CTRA LOGROÑO KM 106;09199;Castañares;ES;0;0;4,644;GRUPO ALIMENTARIO BURGALES,S.L.
CL LOPEZ BRAVO, 32-34;09001;Burgos;ES;0;4,6104;0;HERMANOS SAIZ PEREZ,SL
C/ BURGOS, 76;09142;Sedano;ES;1,2408;0;0;HIJOS DE MIGUEL FERNANDEZ GARCIA DISTRIB. S.L.
 DAOIZ Y VELARDE,8 PLANTA 1 PUERTA A;09400;Aranda de Duero;ES;0;3,825;0;IDEAL GARDEN S.L
POLIGONO SAN ISIDRO;09600;Salas de los Infantes;ES;2,912;7,4052;3,945;LICOBUR S.L.
CTRA.BILBAO-REINOSA, 7;09580;Villasana de Mena;ES;2,793;7,80325;0;MARTINEZ GUTIERREZ, ADOLFO
C/ COLON, 16 BAJO;09200;Miranda de Ebro;ES;13,33022;0;0;MARTINHO ALBERTO DE SA RIBEIRO
POL.DE BAYAS, PAR NIDO R1;09200;Miranda de Ebro;ES;16,51838;23,98458;19,8058;MIRANDIST,S.L.
POL.GAMONAL VILLAYUDA;09007;Burgos;ES;66,06576;29,47402;5,23445;MOBLYMENAJE HOTEL HOGAR,S.L.
CL VICTORIA POL.IND.NAVAS;09500;Medina de Pomar;ES;5,75235;12,7585;0;NORJUSAN,S.L.
PLAZA JESUS APARICIO, 10;09600;Salas de los Infantes;ES;0;6,048;0;ORTEGA HERRERA, JESUS
C/ LOPEZ BRAVO, 7  - NAVE 4;09001;Burgos;ES;3,36295;6,286;0;RODRIMOHR S.C
#N/A;#N/A;#N/A;#N/A;1,15482;4,336;0;SEMCAL, S.A.
AVENIDA ARAGON, 65 BAJO;09400;Aranda de Duero;ES;9,54673;2,6385;0;TOLDOS CRUZ, S.L.
PASEO DE LOS MESONES, 4;09340;Lerma;ES;0;2,988;0;VILLA HERMANOS,S.A.
#N/A;#N/A;#N/A;#N/A;28,31963;37,3195;5,7134;Cáceres
CTRA. POZUELO DE ZARZON, 38;10810;Montehermoso;ES;0;2,1235;0;ALMACENES GIL, S.L.
P.I.LAS CAPELLANIAS;10005;Cáceres;ES;1,30856;9,92;1,275;ALMACENES NORBA,S.L.
PLAZA CONSTITUCION, 4;10900;Arroyo de la Luz;ES;0;2,425;0;BAÑEGIL S.L.
POL.IND.LOS ROSALES, PARCELA 37;10800;Coria;ES;1,53104;0;0;BODEGAS VALDEPEÑAS DE CORIA,S.A.
C/ LABRADORES, 45;10005;Cáceres;ES;5,60739;0;0;DISTRIBUCION CERVECERA DE CACERES, S.L.
POLIGONO INDUSTRIAL;10810;Montehermoso;ES;0;3,88;0;DISTRIBUCIONES ALBERTO GALANO, S.L.
C/ OCEANO ARTICO, 30;10005;Cáceres;ES;0,3537;4,984;0;DISTRIBUCIONES HOSTELERAS ROMERO CABALLERO, S.L.
C/ TESO DE ABAJO, 3;10858;Villasbuenas de Gata;ES;2,6698;2,568;0;DISTRIBUCIONES MARTIN AMARO, S.L.U
PARAJE PUENTE EL REGAJO S/N;10700;Hervás;ES;0;5,945;0;DISTRIBUCIONES MARTIN CORRIOLS,S.L.
POL.IND.1º DE MAYO;10900;Arroyo de la Luz;ES;0;0;0;DISTRIBUCIONES VICOBESA,S.L.
C/ PIEDAD, 2;10004;Cáceres;ES;3,045;0;0;EL MIRADOR DE GALARZA,S.L.
AVDA PARIS, 30 3º IZQ;10005;Cáceres;ES;10,31214;1,67;0,7009;GARRIDO GOMEZ, MARIA DE LOS ANGELES
C/ SANTA BARBARA, 8;10003;Cáceres;ES;3,492;0;0;GRAN TEATRO,S.L.
POL.IND.EL PALOMAR, 1;10120;Logrosán;ES;0;0,85;3,7375;JUAN MARTIN MANZANO E HIJOS, S.L.
C/ GOICOECHEA - PARCELA 12/13;10600;Plasencia;ES;0;2,954;0;NORTEXTREMEÑA DE BEBIDAS, S.L.
#N/A;#N/A;#N/A;#N/A;70,89947;85,02643;42,3957;Cádiz
AVDA TOMAS GARCIA FIGUERAS 1;11407;Jerez de la Frontera;ES;0;3,6;0;ALQUILERES ALIAÑO S.L.
AVDA BLAS INFANTE, 2 ENTREPLANTA A;11201;Algeciras;ES;2,36;0;0;AQUA FACILITY SERVICES,S.L.
AVDA BAHIA DE ALGECIRAS, 6;11130;Chiclana de la Frontera;ES;0;2,049;0;ARAGON SORIA, MARIO
EMILIO CASTELAR 25;11204;Algeciras;ES;0;0,744;0;B P SL GABINETE DEL CAMPO DE GIBRALTAR
ALGAIDA PARC.EMPRESARIAL OESTE;11408;Jerez de la Frontera;ES;1,55706;0;0;CIAL. ALMANDUR,S.L.
CL SANTA ANA, 1;11680;Algodonales;ES;0,3134;0;0;DISTRIBUCION DE BEBIDAS MARTEL E HIJOS,S.L.L.
CTRA JEREZ KM 1;11540;Sanlúcar de Barrameda;ES;2,58939;3,31376;12,724;DISTRIBUCIONES CABALLERO OTERO,S.L.
C/ SANTA TERESA, 5;11660;Prado del Rey;ES;0,7056;0;0;DISTRIBUCIONES MANUEL Y ANTONIO ABAD, S.L.
AVDA. ANDALUCIA, 71;11680;Algodonales;ES;0;1,335;0;DISTRIKIKO ALGODONALES, S.L.
PARQUE EMPRESARIAL ;11407;Jerez de la Frontera;ES;0;0;0;EQUIPLATO, S.L.
SAN JUAN, 24 LOCAL;11540;Sanlúcar de Barrameda;ES;0;0,31932;0;FERNANDEZ OTERO, PILAR
CL ENRIQUE DE LAS MARINAS, Nº6 PLANTA BAJA;11003;Cádiz;ES;0;0,0272;0;FERRETERIA QUIROS,S.L.
CL PADRE TORRES SILVA, 22;11401;Jerez de la Frontera;ES;1,87455;0;0;FUENTES LEÓN, JOSEFA
CL MANUEL MARIA GONZÁLEZ, 12;11402;Jerez de la Frontera;ES;0;1,44;0;GONZALEZ BYASS,S.A.
C/ NUÑO DE CAÑAS, S/N;11405;Jerez de la Frontera;ES;3,5112;0;0;HOSTELERIA CONTROL Y GESTIÓN, S.L.
GRUPO KE;11202;ALGECIRAS;ES;1,1552;3,162;0;HOSTELSOL CENTRAL HOSTELERA,S.L.
PLAZA EUROPA, 6;11550;Chipiona;ES;0,6525;0,71375;1,68;INMOBILIARIA APROTUSA,S.L
RECINTO EXTERIOR ZONA FRANCA;11011;Cádiz;ES;1,17351;0,875;0;INSTALACIONES Y MONTAJES DECO, S.L.
PLAZA DE ANDALUCIA, 1;11140;Conil de la Frontera;ES;6,8971;10,1204;11,9358;LEAL DE LA FLOR, CARLOS
PASCUAL JUNQUERA, 40;11140;Conil de la Frontera;ES;0,71496;1,1345;0;LEAL DE LA FLOR, JOSE JOAQUIN
C.CIAL GUADLACORTE CENTER;11379;Los Barrios;ES;0;0,8526;0;LEROY MERLIN,S.L.U - 22 LOS BARRIOS
CL DEL CALAMAR S/N;11510;Puerto Real;ES;1,524;0;0;LEROY MERLIN,S.L.U-42 PUERTO REAL
CL JUAN MANUEL ROMAN MORENO, 9;11520;Rota;ES;3,7991;0;0;LLUYOT SANCHEZ, ALBERTO DEL PILAR
SALVADOR DALI 2;11300;La Lìnea de la Concepción;ES;0;0;3,024;LOLA'S ROCRUES, SL
C/ PLAZA BLANCA, 6;11310;Sotogrande;ES;0,87864;0;0;LOPEZ DE MENESES, ELENA
C/JUAN DE ARRATIA 21;11540;Sanlúcar de Barrameda;ES;0;0;6,4515;LUZMILAN S.L
APTDO CORREOS, 304;11314;San Roque;ES;0,40627;0,348;0;MAXIMO GAVIRA,S.A.
CL ANCHA, 5;11540;Sanlúcar de Barrameda;ES;0;3,626;0;OC GOURMET,C.B.
AVDA EUROPA ;11405;Jerez de la Frontera;ES;4,24031;0,4165;0;PELEATO DISTRIBUCION HOSTELERA,S.L.
AV. DUQUE DE NAJERA S/N - ESQUINA A ANTONIO BURGOS;11003;Cádiz;ES;2,5388;0,92;0;SABOR A CADIZ,S.L.
PLAZA MEDINA SIDONIA 2 - 2ºA;11520;Rota;ES;0;3,12816;0;SANCHEZ, MIGUEL BARBERO
AVDA CABO NOVAL S/N;11540;Sanlúcar de Barrameda;ES;1,785;0;0;SUMINISTROS INDUSTRIALES CABO NOVAL,S.L.U.
C/ ANGLADA, 1;11500;El Puerto de Santa Maria;ES;4,84046;8,121;4,36;SUMINISTROS UNIC, S.L.
Cañada Grande s/n;11610;Grazalema;ES;0;0;1,1004;TAMBOR DEL LLANO SL
CL APODACA, 10;11300;La Lìnea de la Concepción;ES;0,13772;1,501;0;TEJON RUIZ, CATALINA
POL. IND. TRES CAMINOS;11510;Puerto Real;ES;0,60396;0;0;TIENDAS EURODIEZ, S.L.
#N/A;#N/A;#N/A;#N/A;2,99024;0;0;TOSSO JIEMENEZ, JOSE MANUEL
C/ ACACIAS, 31;11100;San Fernando ;ES;0;1,41324;0;TOSSO JIMENEZ, JOSE MANUEL
CALLE AURORA, 11;11500;El Puerto de Santa Maria;ES;23,6505;24,9175;0;UNESDI DISTRIBUCIONES S.A.
AVDA CHIPIONA, 7 MODULO 1;11408;Jerez de la Frontera;ES;0;10,9485;1,12;VARELA FERNÁNDEZ, FRANCISCO DE BORJA
CALLE DEL SOL 19 PISO 2D ;11300;La Lìnea de la Concepción;ES;0;0;0;ZULIANI, SARA
#N/A;#N/A;#N/A;#N/A;374,84481;400,51409;117,4432;Cantabria
Bº LA SOTA, 21;39740;Santoña;ES;0;0;4,2408;A2020 ALPADOR,S.L.
AVDA GENERALISIMO, 23;39680;Alceda;ES;1,137;1,5;0;ABASCAL MARTIN, POLICARPO
C/ LA CPRRALIEGA, 3;39608;Igollo de Camargo;ES;1,143;0;0;ACEROSIGN, S.L.
PINTOR PANCHO COSSIO, 6;39300;Torrelavega;ES;0;0;0;ALMACEN DE FERRETERIA MANUEL ALVAREZ, S.A.
C/ ARO, 8 BAJO;39740;Santoña;ES;0,45276;0,0775;0;ALMACENES QUE CUCO, S.L.
PLAZA SAN ANTONIO,5;39740;Santoña;ES;0;0;0;ALONSO CABIECES, BERNARDO
POL MIES DEL MOLLADAR ,3;39300;Torrelavega;ES;0;1,6935;0;ALVAREZ SANTOVENIA, ANGEL LUIS 
BARRIO LA VENTA, 9;39593;Lamadrid;ES;3,3755;2,568;0;AMOS BILBAO S.L.U
BARRIO EL FERRAL ;39790;Bárcena de Cicero;ES;0,799;0;0;ARRIBA PRIETO, RUBEN PEDRO
CL LA PLAZA, 7;39592;Treceño;ES;11,82562;19,1685;13,1005;AURELIO CORRAL,S.L.
C/ MENENDEZ PELAYO, 48;39770;Laredo;ES;1,76496;1,7232;0;BAR EL TUNEL, S.L.
CL RAIMUNDO CICERO ARTECHE, 2 BAJO;39300;Torrelavega;ES;0,8743;0;0;BARRIO BARCENA, JOSE LUIS
C/SAN JOSE ,17 BAJO;39003;Santander;ES;0;1,3039;0;BASIC AND BASIC,S.L
AVDA ESPAÑA,13;39300;Torrelavega;ES;2,4815;0,9114;0;CAFÉ 76 LUJOR, S.L
AVDA DE LOS CASTROS, 85;39005;Santander;ES;0,7433;0;0;CAFE BAR LA VIÑA, S.L.
C/ RECTA DE HERAS S/N;39792;Heras;ES;0,8456;0;0;CAFES DROMEDARIO, S.A.
CL BARRIO SECADA, 167;39812;Matienzo;ES;0,408;0;0;CALLEJA GOMEZ, ANA MARIA
BARRIO EL CAMPO, 7;39478;Puente Arce;ES;5,08314;0;2,675;CAMPO HONDAL, DANIEL
CL LA TESILLA, 25;39012;Santander;ES;3,05327;11,382;4,4355;COMERCIAL RODRIPER,S.L.
POL.IND.MORERO PARC.1-10;39611;Guarnizo;ES;2,74222;8,824;0,5038;COSGUI D.M.,S.L.
C/ TORRELAVEGA, 9 C BJ;39340;Suances;ES;0;0,1;0;CRUZ GONZALEZ, MARIA DEL CARMEN
CL LOS ACEBOS, 1;39011;Santander;ES;0,96;2,56;0;CRUZ ROJA ESPAÑOLA 
POLIGONO INDUSTRIAL ,72 D;39611;Guarnizo;ES;0;0,70623;0;DANIELA POPOVICI
PLAZA DE VIARES, 12A - 4º IZQ;39340;Suances;ES;2,0454;0,01935;0;DELGADO LAMADRID, JAVIER
EL CASTRO S/N POL.EL CAMPON;39011;Peñacastillo;ES;20,92246;35,9355;12,8842;DIPRIMAR,S.A.
POL.IN.LA VEGA S/N;39200;Reinosa;ES;4,85434;13,399;0;DISTRIBUCION BEBIDAS BALRO,SL.
POLIGONO VALLEJON PARC 24-25;39709;Samaño-Castro Urdiales;ES;0;0,6432;0;DISTRIBUCIONES J.PADRONES,S.L.U
PG PARQUE EMPRESARIAL BESAYA;39538;Reocin;ES;1,07;29,25326;7,923;DISTRIBUCIONES LAMADRID,S.L.
CL LA VIA S/N;39790;Bárcena de Cicero;ES;11,68102;20,3245;7,611;DISTRIBUCIONES LARO RIOS,S.L.
POLI.INDUSTRIAL DE SERDIO;39549;Serdio;ES;4,82794;2,568;8,1782;DISTRIBUCIONES SAÑUDO GONZALEZ,S.C.
Bº TERRON, 54;39718;Sobremazas;ES;22,02387;20,575;1,734;DISTRIBUCIONES VICERCAN,S.L.
CTRA. GENERAL OJEDO;39587;Ojedo-Potes;ES;3,819;8,30172;0;DISTRIBUIDORA EL CANCHAL, S.L.
C/HERNAN CORTES ,34;39140;Somo;ES;0;2,271;0;DOMESTICO 19 ,S.L
C/LA COSTA,12;39180;Noja;ES;5,2451;0;0;EMILIA ARGOS CANO
C/ISLA DE MOURO,3;39140;Somo;ES;0;0,623;0;ESTEBAN MADRAZO, ALMUDENA
BAJADA DEL CALERUCO,71;39012;Santander;ES;0;3,271;-0,0505;ESTRUCTURA CREATIVA SAN FERNANDO,.SL
C/FUENTIMONTE,16 ;39150;Suesa;ES;0;1,2995;0;ESTUDIO DE INTERIRISMO MELANWEY,S.L
CL FERNANDO CALDERO, 7 BJ;39005;Santander;ES;0;0,512;0;ESTUDIO DE LA FUENTE ARQUITECTOS,S.L.P.
AVDA DE SANTA CRUZ POL.10-22 NAVE 3-1;39100;Bezana;ES;49,03701;31,86715;0;EXCLUSIVAS MARTINEZ Y DIEZ,SL.
BARRIO NAVALIN ,18;39690;Obregón;ES;0;4,392;0;FENARCA URBAN DESIGN,S.L
C/ EDUARDO BENOT, 4;39003;Santander;ES;0,394;0;0;GELE MONDAGE, S.L
CL EMPERADOR, 27;39770;Laredo;ES;1,329;0;0;GESTION HOSTELERA SINFO,S.L.
CL LEALTAD, 11 2ªDCHA;39002;Santander;ES;1,60575;1,5793;0;GOMEZ GOMARA, MARINA
POL.LA RODUERA, 1;39192;San Miguel de Meruelo;ES;10,6624;22,9633;5,075;GONYPRA SIETE VILLAS,S.L.
AVDA DE LA LIBERTAD, 15;39770;Laredo;ES;0;1,1388;0;GREENBUSCH,S.L.
C/ RAMON Y CAJAL, 2;39300;Torrelavega;ES;2,052;0;0;HORNO SAN JOSE, S.A.
AVDA. TRASMIERA, 10;39140;Somo;ES;7,0728;0;0;IBERICAN GASTROEXPORT, S.L.
C/ LA VENTANILLA, 2;39777;Castro Urdiales;ES;77,04282;65,0893;9,7935;J.R. ZARRAONANDIA E HIJO S.L.
AVDA. DE ESPAÑA, 8;39300;Barreta-Torrelavega;ES;1,9369;0;0;KUMAN SELUJOR, S.L.
AVDA SIETE VILLAS, 13;39197;Argoños;ES;1,7081;5,557;0;LA ARGOÑESA,S.L.
CL JOAQUIN COSTA, 45;39005;Santander;ES;0;1,506;0;LA CAÑIA RESTAURACION,S.L.
AVDA.LA LIBERTAD, 35;39108;Mompia-Sta.Cruz de Bezana;ES;29,30943;4,00512;6,4557;LAMA GOMEZ, MªASUNCION
ALDAY S/N CC VALLE REAL;39600;Maliaño;ES;0;0,22;0;LEROY MERLIN,S.L.U-08 SANTANDER
CL ISLA DE OLEO, 49;39011;Santander;ES;6,9141;16,3561;3,0325;LGA STUDIO DESIGN,S.L.
C/ ATAULFO ARGENTA, 31 BAJO;39003;Santander;ES;0,2295;0;0;LONJACOMILLAS, S.L
CERVANTES, 3 BAJO;39001;Santander;ES;0,98694;0,5472;0;LOPEZ FERNANDEZ, RAFAEL
CL CALVO SOTELO, 29;39710;Solares;ES;6,96225;-2,22045E-16;0;MANANTIAL DE FUENTECALIENTE SOLARES,S.A.
PUENTE AGUERO S/N;39719;Medio Cuyero;ES;5,8311;2,6352;0;MARAÑON OSLE, JUAN MANUEL
CRA OJAIZ 41-A;39011;Santander;ES;0,3033;0;0;MASFERRER CHICO, DAVID
BARRIO EL CAMPO, 14A - CH 13;39477;Oruña de Pielagos;ES;0,3272;0,5495;0;MAZO BEDIA, LUCIA
C/ZAMANILLO S/N;39770;Laredo;ES;0;0,3125;0;MORENO CHAVEZ, ALICIA
REVERENDO PADRE GOMEZ, 3;39500;Cabezón de la Sal;ES;-0,008;0;0;ONRUBIA ANTONA, JUAN JOSE
CEBALLOS, 5;39340;Suances;ES;0;0,838;0;PARDO-SUANCES, S.L.
BARRIO DE LA SIERRA S/N;39760;Treto;ES;14,89995;14,113;19,036;PUENTE TRETO,S.L.
JOAQUIN FERNANDEZ VALLEJO,192;39316;Tanos-Viernoles;ES;0;0,498;0;RESTAURANTE EL PALACIO,S.L
POL.DE VALLEGON NAVE 2 BARRIO LAISECA;39709;Samaño-Castro Urdiales;ES;10,64536;5,26782;5,675;RICARDO VILLASANTE,S.L.
C/ FERNANDO DE LOS RIOS, 40;39006;Santander;ES;0,24612;0;0;RIVERO CELIS, JORGE
C/ LA CORRALIEGA, 3 ;39608;Igollo de Camargo;ES;0;1,094;0;ROTULACIONES SANTANDER,S.L.
CL LA VERDE,15;39740;Santoña;ES;23,71078;21,66404;4,965;SAINZ ROZAS,S.L.
C/ MANUEL MUGUIRA, 2;39800;Ramales de la Victoria;ES;1,36254;3,024;0;SAMPERIO GARCIA, JAVIER
DOCTOR GREGORIO MARAÑON, 1;39005;Santander;ES;0;1,246;0;SANCHEZ CUBERO NAVA,S.L.
PLAZA SAN ANTONIO S/N;39740;Santoña;ES;1,365;0;0;SANCHEZ MORENO, VICENTE
POL OTERO NAVE ,13;39100;Santa Cruz de Bezana;ES;1,356;0;0;SOLUCIONES Y SERVICIOSDEL CANTABRICO, S.L
AVDA. L´HAILLAN, NAVE 8;39750;Colindres;ES;1,36116;0;0;SUMINISTRO DE HOSTELERIA EL OJANCANO,S.L
AVDA LOS ROSALES, 17 B BAJO 2;39620;Sarón;ES;0;2,5365;0,175;TOLDOS BERNA DESIGN,S.L.
ISLA DE MOURO, 5;39140;Somo;ES;2,023;0;0;VGB RESTAURACIÓN ,S.L
#N/A;#N/A;#N/A;#N/A;32,72993;86,78298;4,9864;Castellón
PASEO MARITIMO, 70;12580;Benicarló;ES;0,53487;0;0;AMUEBLA MACHORDOM, S.L.
SANTA BARBARA N º 32;12004;Castellón de la Plana;ES;0;2,39168;0;CASTILLO, ALBERTO MANUEL VILLARROYA
CRTA. VILLANUEVA S/N;12596;Torreblanca;ES;0;41,1095;0;COBECAS NORTE S.L.
